clothing_type,gender,season,city,color,review_score,price_range,sales_volume,date
Blazer,Male,Winter,Meerut,Red,4.261261211965942,167.92921750776014,630,2036-08-01 14:43:54.165463
Socks,Male,Spring,Hyderabad,Green,4.3423247066152,6.083723939415399,1193,2048-05-02 14:43:54.165463
Shorts,Female,Winter,Jaipur,Grey,4.456620884095652,48.12267509071258,1027,2045-05-15 14:43:54.165463
Scarf,Male,Summer,Kolkata,Black,4.731954634085889,33.804707523815566,904,2041-05-20 14:43:54.165463
Scarf,Female,Summer,Agra,Grey,3.7857188860672752,35.04058176817044,730,2027-11-08 14:43:54.165463
Dress,Male,Winter,Meerut,Green,4.413263851927712,179.20407298393778,420,2027-08-24 14:43:54.165463
Scarf,Female,Fall,Surat,Red,4.464349295540503,20.337999915483955,2547,2024-12-03 14:43:54.165463
Shoes,Female,Summer,Ghaziabad,White,3.6005482602539804,148.51938504318383,316,2024-01-22 14:43:54.165463
Scarf,Male,Summer,Indore,Black,4.936315900423282,31.05593840303921,1636,2042-08-14 14:43:54.165463
Blazer,Female,Winter,Mumbai,Green,4.7304383470441245,111.65969372871918,662,2034-07-25 14:43:54.165463
Skirt,Female,Fall,Ahmedabad,Yellow,3.5797226573991283,78.5481354164074,920,2037-02-26 14:43:54.165463
Dress,Male,Winter,Nagpur,Yellow,4.350137353373976,135.20872897875,549,2027-10-22 14:43:54.165463
Shoes,Female,Winter,Chennai,Black,4.435601268918588,178.47426621852952,388,2028-05-27 14:43:54.165463
Pants,Male,Fall,Agra,Black,3.8629672725507587,73.33780793525771,1312,2042-07-24 14:43:54.165463
Skirt,Female,Fall,Visakhapatnam,Black,4.727486571881933,69.32736171344666,1192,2038-11-27 14:43:54.165463
Skirt,Male,Spring,Thane,Blue,4.38045870701808,52.79007962474022,1278,2047-12-11 14:43:54.165463
Shorts,Male,Winter,Kolkata,Red,4.3163093703054365,41.1832180175258,1091,2050-10-10 14:43:54.165463
Socks,Male,Fall,Pune,Yellow,3.441680744569436,10.388826900542943,851,2050-04-20 14:43:54.165463
Shorts,Male,Summer,Ludhiana,Yellow,3.815684622699165,31.094243361184457,2320,2051-04-01 14:43:54.165463
Dress,Female,Spring,Delhi,Red,3.8678449782646998,119.46267599991751,1411,2046-06-21 14:43:54.165463
Scarf,Male,Winter,Patna,White,4.467322193158041,38.02769609570743,1630,2040-10-31 14:43:54.165463
Pants,Female,Fall,Ludhiana,Yellow,4.236789090515105,57.48142078007168,2250,2033-09-21 14:43:54.165463
Shoes,Male,Spring,Nashik,Green,3.171721181252534,193.16292820449792,173,2038-06-06 14:43:54.165463
Lower,Female,Spring,Kolkata,White,3.61539590377448,31.945444742158596,206,2044-07-06 14:43:54.165463
Scarf,Male,Summer,Ghaziabad,Pink,3.9460950089230913,28.031958976913593,921,2049-11-10 14:43:54.165463
Hoodie,Female,Spring,Bhopal,Pink,4.473465891713986,76.73499762564876,936,2030-01-27 14:43:54.165463
Shorts,Female,Winter,Vadodara,Green,4.487138260159348,44.014345100144276,1156,2038-09-10 14:43:54.165463
Lower,Male,Fall,Jaipur,Black,3.9810866171432737,20.07453541349454,718,2042-03-01 14:43:54.165463
Shoes,Male,Spring,Kanpur,Yellow,3.233864764521355,96.84282027901119,489,2024-05-08 14:43:54.165463
Shoes,Male,Spring,Indore,Green,3.585806806745678,88.06427787029563,608,2034-06-06 14:43:54.165463
Kurta,Female,Winter,Kolkata,Green,3.5093847644941385,132.3906375310617,444,2027-11-09 14:43:54.165463
Scarf,Female,Summer,Delhi,Grey,4.562052820616483,45.31870558097252,831,2025-07-16 14:43:54.165463
Skirt,Female,Summer,Visakhapatnam,Black,3.359972628011307,49.87251987218108,1799,2046-03-22 14:43:54.165463
Skirt,Female,Fall,Lucknow,Pink,3.9298424447903844,37.14498075392755,1273,2043-03-14 14:43:54.165463
Dress,Male,Winter,Patna,White,4.34143760702878,72.70226285292442,482,2046-03-07 14:43:54.165463
Shirt,Male,Summer,Kanpur,Green,4.929572305900074,36.47694592973883,1084,2051-03-04 14:43:54.165463
Jacket,Male,Fall,Bangalore,Grey,4.99848116044888,85.61530389276345,2233,2045-06-20 14:43:54.165463
Shorts,Male,Fall,Ludhiana,Yellow,4.905844287110878,29.385796091896612,1474,2039-09-15 14:43:54.165463
Sweater,Female,Summer,Indore,White,4.43648469050707,70.987898667573,1052,2031-08-27 14:43:54.165463
Shorts,Female,Winter,Thane,White,4.492881666044183,32.78565522950258,1163,2031-08-26 14:43:54.165463
Jacket,Male,Spring,Vadodara,Red,4.5184201952180345,133.97326262831658,761,2043-03-02 14:43:54.165463
Pants,Female,Summer,Surat,Pink,4.72520975309258,43.927404338746285,1190,2027-10-04 14:43:54.165463
Scarf,Male,Spring,Jaipur,Grey,4.903570925704416,43.51369254878447,560,2032-05-21 14:43:54.165463
Pants,Female,Spring,Surat,Grey,3.8914122890406553,77.29358627810558,1267,2047-10-03 14:43:54.165463
Kurta,Female,Winter,Ghaziabad,Yellow,3.833021756084254,84.43102986905272,786,2047-08-22 14:43:54.165463
Pants,Female,Winter,Nashik,Grey,3.9209289247572614,27.72076941326052,746,2027-06-29 14:43:54.165463
Blazer,Female,Fall,Hyderabad,Yellow,4.319634342913188,105.51986699988949,1718,2035-12-28 14:43:54.165463
Jacket,Female,Winter,Vadodara,Black,4.5508907925555295,65.27872463045625,2117,2024-02-21 14:43:54.165463
Socks,Female,Fall,Surat,Black,4.741088781802659,10.171458647193601,1588,2050-06-17 14:43:54.165463
Scarf,Male,Summer,Visakhapatnam,Grey,3.9124215085652114,37.57899819630593,725,2037-12-09 14:43:54.165463
Shirt,Female,Spring,Kanpur,Blue,3.726745252360259,58.729014081393196,911,2039-05-23 14:43:54.165463
Sweater,Male,Winter,Meerut,Yellow,4.966705229404453,53.21567585207288,2087,2041-08-13 14:43:54.165463
T-Shirt,Male,Summer,Mumbai,Grey,3.4637752420144525,41.85406684249298,1003,2047-06-19 14:43:54.165463
Pants,Male,Fall,Lucknow,Grey,3.4440096705049545,32.2314401158851,1317,2028-12-11 14:43:54.165463
Kurta,Male,Winter,Nagpur,Pink,4.430814909652991,65.10155726371713,437,2047-06-26 14:43:54.165463
Dress,Male,Spring,Mumbai,White,3.3593145912052846,136.2663653300111,773,2029-02-15 14:43:54.165463
Shoes,Male,Summer,Mumbai,Grey,3.798817999492245,79.58515800333002,674,2031-06-05 14:43:54.165463
Skirt,Female,Winter,Ludhiana,Blue,3.5847736446285037,77.51339011150125,824,2033-08-20 14:43:54.165463
Lower,Female,Winter,Bhopal,Yellow,3.3374209135138972,59.07765401184599,684,2027-11-23 14:43:54.165463
Blazer,Female,Summer,Kolkata,Black,4.159414478195787,217.95712456726912,187,2039-12-13 14:43:54.165463
Shorts,Male,Fall,Nashik,Pink,3.7470229815092577,26.400421614516954,682,2035-02-13 14:43:54.165463
Shorts,Male,Fall,Surat,Grey,3.924468345696892,40.81993686013014,983,2048-08-09 14:43:54.165463
Kurta,Male,Winter,Bhopal,Black,3.391726009651032,86.45537197757331,695,2036-07-25 14:43:54.165463
Socks,Female,Fall,Mumbai,Yellow,4.535733605343513,19.875041198500956,1033,2028-05-08 14:43:54.165463
Blazer,Female,Fall,Agra,Blue,3.6294241669014915,243.23613333071074,137,2024-03-21 14:43:54.165463
Blazer,Female,Summer,Jaipur,Black,3.6854363580537974,84.15129002647193,507,2041-01-11 14:43:54.165463
Kurta,Male,Fall,Chennai,Black,3.5043079242002255,139.96039592179667,561,2024-11-02 14:43:54.165463
Dress,Male,Fall,Thane,Red,3.8688071442380676,71.11147563519194,671,2047-04-24 14:43:54.165463
Dress,Male,Summer,Hyderabad,Green,3.9271532544773438,88.12595273122116,1563,2047-05-18 14:43:54.165463
Hoodie,Female,Winter,Thane,Grey,4.05933383265903,54.73855858116604,994,2025-02-08 14:43:54.165463
Pants,Male,Winter,Surat,Yellow,4.935136563963879,40.77521248170018,1100,2043-07-07 14:43:54.165463
Socks,Male,Summer,Meerut,Red,4.809383616091407,17.79865689750394,1205,2032-04-11 14:43:54.165463
Shorts,Male,Spring,Bhopal,Pink,4.218785261974107,33.197296235055,688,2024-07-09 14:43:54.165463
Sweater,Male,Summer,Nagpur,Green,3.077806935526195,96.25538143138934,352,2044-11-02 14:43:54.165463
Winter Cap,Female,Spring,Vadodara,Yellow,4.224520681753469,39.831304495148714,1005,2041-04-02 14:43:54.165463
Shirt,Female,Fall,Ghaziabad,Red,3.1793372135282327,79.64949995875797,535,2042-09-01 14:43:54.165463
Dress,Male,Winter,Hyderabad,Grey,4.420688477037494,91.72929506862945,756,2045-09-02 14:43:54.165463
Hoodie,Male,Spring,Ghaziabad,Red,3.780155293161861,79.78766753890037,776,2036-01-30 14:43:54.165463
Socks,Female,Spring,Agra,Yellow,4.675392983137037,13.0088517048661,1248,2026-01-17 14:43:54.165463
Shirt,Female,Fall,Bhopal,White,4.885058490530261,76.12365595242156,1137,2030-05-22 14:43:54.165463
Jacket,Male,Winter,Lucknow,Blue,3.834220682931218,72.96460919693627,1143,2042-04-08 14:43:54.165463
Shirt,Female,Fall,Thane,Yellow,3.9211105909474924,66.47874852198376,728,2039-11-29 14:43:54.165463
Jeans,Female,Winter,Lucknow,Red,4.1802951620257005,101.89334186733876,635,2035-10-17 14:43:54.165463
Blazer,Male,Winter,Nashik,White,3.394265443716101,204.63395372726163,154,2030-07-06 14:43:54.165463
Pants,Female,Fall,Meerut,Red,4.854665681656723,77.997615308208,2531,2042-06-01 14:43:54.165463
Jeans,Female,Spring,Lucknow,Blue,3.8659998530027453,44.672910462745605,687,2030-05-20 14:43:54.165463
Shoes,Female,Summer,Bangalore,Pink,3.333640671832015,101.86690536384359,486,2038-09-01 14:43:54.165463
Lower,Female,Winter,Faridabad,Grey,4.5254636668377675,39.062143271657554,867,2037-01-23 14:43:54.165463
Shirt,Male,Winter,Faridabad,White,3.43830274488797,45.13462934548528,783,2025-06-16 14:43:54.165463
Hoodie,Female,Summer,Visakhapatnam,Yellow,3.28705855014371,51.68526595707296,549,2038-06-10 14:43:54.165463
Sweater,Female,Summer,Ahmedabad,Green,4.125744150988014,48.209645501744475,772,2050-07-01 14:43:54.165463
Dress,Male,Fall,Nagpur,Pink,4.342990510583181,154.74843940840304,443,2032-09-02 14:43:54.165463
Lower,Female,Winter,Surat,Blue,4.139125481329833,56.32276177538169,800,2035-03-17 14:43:54.165463
Shoes,Male,Fall,Ahmedabad,Grey,4.313021297894727,62.34910393576258,719,2034-02-04 14:43:54.165463
Skirt,Male,Summer,Kanpur,Black,3.2310480246154887,40.8429238230809,1073,2031-06-18 14:43:54.165463
Jacket,Female,Fall,Pune,Yellow,3.9520360757682145,84.26794998077798,1222,2041-11-03 14:43:54.165463
Kurta,Female,Winter,Faridabad,Grey,3.7140372881770825,95.9886232239586,530,2037-04-10 14:43:54.165463
Shoes,Female,Spring,Kanpur,Yellow,4.946737232480244,168.67580499514506,482,2032-07-05 14:43:54.165463
Jeans,Female,Spring,Bhopal,Yellow,3.099247868358935,45.71644198119601,499,2039-08-16 14:43:54.165463
Shorts,Female,Winter,Delhi,White,3.596588406119846,45.47251942633714,525,2048-11-08 14:43:54.165463
Socks,Male,Fall,Bangalore,Black,4.883724388183444,7.240031844056297,919,2037-03-18 14:43:54.165463
Winter Cap,Female,Summer,Patna,Pink,4.966992366368659,39.14371203628796,887,2029-08-09 14:43:54.165463
Lower,Male,Summer,Visakhapatnam,Pink,4.649803215454267,55.95093723406967,982,2048-01-07 14:43:54.165463
Jeans,Female,Spring,Delhi,White,3.1519964880328186,115.96662791566015,444,2028-12-29 14:43:54.165463
Shoes,Male,Fall,Agra,Green,4.1227100566870805,65.9245816374062,582,2029-04-29 14:43:54.165463
Blazer,Female,Summer,Kanpur,White,3.8002459853409345,152.72691274229646,406,2035-08-07 14:43:54.165463
Pants,Female,Summer,Visakhapatnam,Yellow,4.612905135390803,34.08856118491064,1082,2031-03-19 14:43:54.165463
Jeans,Female,Winter,Chennai,Red,3.1100484711426666,88.0284440626533,602,2047-02-15 14:43:54.165463
Sweater,Female,Fall,Visakhapatnam,Black,3.3942575032894045,52.455433449639806,886,2024-07-08 14:43:54.165463
Sweater,Female,Fall,Delhi,Black,3.978390132445259,92.79732375267281,745,2045-12-29 14:43:54.165463
Scarf,Male,Summer,Pune,Pink,3.315295325895654,37.540091022738366,713,2026-11-25 14:43:54.165463
Kurta,Female,Fall,Indore,Pink,4.385430285388597,102.87650537159956,730,2041-07-04 14:43:54.165463
Kurta,Female,Fall,Chennai,White,4.641534442279596,130.7749873761863,502,2025-12-13 14:43:54.165463
Scarf,Female,Fall,Jaipur,Red,4.409039787255287,32.509556079223216,1579,2037-06-28 14:43:54.165463
Winter Cap,Male,Winter,Mumbai,Red,3.8805674272799644,18.09555221037054,1257,2032-10-03 14:43:54.165463
Lower,Female,Summer,Ahmedabad,Grey,4.756775332505292,44.82821987200353,1031,2048-06-02 14:43:54.165463
Shoes,Male,Spring,Kolkata,White,3.275372263439883,193.5593948296709,162,2040-04-05 14:43:54.165463
Pants,Female,Fall,Jaipur,Blue,3.5206771677980178,58.063764983931314,1543,2024-11-30 14:43:54.165463
T-Shirt,Male,Summer,Indore,Green,3.9790793705046066,37.036680716380076,1353,2045-06-10 14:43:54.165463
Blazer,Female,Spring,Jaipur,White,3.122677197758504,237.6026294393362,69,2034-07-27 14:43:54.165463
Sweater,Female,Winter,Hyderabad,Grey,3.1913715631330946,73.64563252308088,900,2048-09-24 14:43:54.165463
Dress,Male,Summer,Ghaziabad,Grey,3.794886743444744,179.508257331497,440,2030-07-03 14:43:54.165463
Jeans,Female,Winter,Thane,Yellow,4.8877725934691085,52.772963482646034,836,2043-10-18 14:43:54.165463
Pants,Male,Summer,Hyderabad,Red,4.816827386554,54.537191365677614,845,2026-08-29 14:43:54.165463
Winter Cap,Female,Winter,Bangalore,Green,3.9319497165568222,16.387025230431444,1866,2027-07-18 14:43:54.165463
Jacket,Female,Summer,Faridabad,White,3.28431708902146,117.9989552511039,349,2033-06-18 14:43:54.165463
Skirt,Male,Winter,Ludhiana,Green,3.356215311916871,41.940173665123766,508,2050-12-01 14:43:54.165463
T-Shirt,Female,Spring,Nashik,Blue,3.7550921092182543,22.78850700340321,670,2046-11-26 14:43:54.165463
Scarf,Male,Summer,Agra,Grey,3.420148390173563,22.378001737129225,177,2050-06-21 14:43:54.165463
Winter Cap,Male,Spring,Indore,Red,3.1659511887807557,19.600940170720236,581,2041-05-18 14:43:54.165463
Winter Cap,Female,Fall,Jaipur,Blue,4.3475549670399944,14.038151035565093,1019,2026-02-22 14:43:54.165463
Jeans,Female,Spring,Vadodara,Pink,4.16289727558539,104.7473739980013,557,2045-10-29 14:43:54.165463
Shorts,Female,Summer,Chennai,Blue,3.5825935159561704,28.82702389168854,1621,2033-09-02 14:43:54.165463
Lower,Male,Spring,Bangalore,Red,4.5578967651046085,36.66275980573501,1170,2031-02-26 14:43:54.165463
Shorts,Male,Summer,Patna,Pink,4.551897775411669,20.642285529200972,2722,2025-09-15 14:43:54.165463
Hoodie,Female,Winter,Bhopal,Yellow,3.982003940425524,37.34170802972475,2087,2045-11-08 14:43:54.165463
Dress,Male,Fall,Bangalore,Blue,3.1930651110237878,165.99670655578896,224,2037-01-12 14:43:54.165463
Blazer,Male,Spring,Delhi,White,4.836938800202715,219.06043872968462,204,2042-07-16 14:43:54.165463
Shorts,Male,Fall,Delhi,White,4.337321047081943,53.63689809820778,754,2048-12-05 14:43:54.165463
Jeans,Male,Spring,Nashik,Green,3.494101638303902,72.90827338038856,639,2032-03-31 14:43:54.165463
Skirt,Female,Summer,Surat,White,4.220909094068453,39.90715591961649,2582,2051-02-08 14:43:54.165463
Jeans,Female,Spring,Thane,White,3.8100429916552603,48.63156171954529,616,2041-06-28 14:43:54.165463
Skirt,Female,Fall,Bangalore,Pink,4.270699279471916,72.39219073605008,1197,2027-01-02 14:43:54.165463
Winter Cap,Male,Spring,Pune,Grey,3.9477417914620414,34.84579764725889,633,2046-06-09 14:43:54.165463
Skirt,Male,Fall,Patna,Pink,3.970944300479467,93.00801374981701,548,2041-02-08 14:43:54.165463
Pants,Male,Fall,Lucknow,Green,4.471764183814718,40.88024078081246,2095,2034-02-07 14:43:54.165463
Blazer,Male,Summer,Kolkata,Black,4.227451492127951,120.99504826835619,781,2024-09-23 14:43:54.165463
Hoodie,Female,Winter,Vadodara,Red,3.1599053824884513,37.061365980299726,1537,2046-04-16 14:43:54.165463
Jeans,Male,Winter,Meerut,White,3.1307471408926073,101.95278314144096,435,2050-11-11 14:43:54.165463
Pants,Male,Spring,Kolkata,Green,3.6100184749934505,40.16296491166264,1129,2035-08-23 14:43:54.165463
Sweater,Female,Fall,Meerut,Grey,3.860491993077493,71.06971021725722,804,2044-07-10 14:43:54.165463
Sweater,Female,Summer,Delhi,Blue,3.550445118358572,104.66729783966242,385,2048-06-14 14:43:54.165463
Dress,Female,Winter,Chennai,Blue,4.3029197161398365,146.54912359386648,551,2025-02-20 14:43:54.165463
Shirt,Male,Summer,Ahmedabad,Pink,3.390215863451244,28.427963258789667,540,2030-08-04 14:43:54.165463
Scarf,Male,Summer,Indore,Yellow,4.408282192792339,15.285410806080039,1008,2026-09-11 14:43:54.165463
Hoodie,Male,Fall,Patna,White,4.54630148377786,85.11855481162856,612,2043-01-02 14:43:54.165463
Jacket,Male,Spring,Hyderabad,Red,3.248638615191301,132.87503554680436,384,2040-10-20 14:43:54.165463
Jeans,Male,Fall,Hyderabad,Green,4.3016124867259755,97.62675274901608,719,2025-09-06 14:43:54.165463
Sweater,Male,Winter,Faridabad,Pink,4.922871951800229,46.76114913699601,2556,2043-01-11 14:43:54.165463
Blazer,Female,Winter,Nagpur,Yellow,3.3856476345266935,225.68909149441782,115,2034-04-09 14:43:54.165463
Scarf,Male,Summer,Nashik,Yellow,4.818605662232309,42.06637426550617,1076,2045-03-23 14:43:54.165463
Pants,Female,Fall,Ludhiana,Green,4.212095898548033,73.99614027300376,1270,2038-01-02 14:43:54.165463
Blazer,Female,Fall,Meerut,Pink,4.181889734663423,124.80825570491946,991,2028-04-29 14:43:54.165463
Shoes,Female,Summer,Mumbai,Pink,3.1038453646417343,91.35577929248694,422,2032-12-03 14:43:54.165463
Jacket,Male,Spring,Ghaziabad,Green,4.496600556772797,72.75971598858904,807,2032-05-22 14:43:54.165463
Sweater,Male,Summer,Ahmedabad,Grey,3.956546105296116,104.75663809602477,529,2038-09-02 14:43:54.165463
Shorts,Female,Summer,Faridabad,Grey,4.442348783670268,27.073168142313627,2353,2027-05-14 14:43:54.165463
Shorts,Male,Winter,Bangalore,Green,4.618362206893212,24.7726893484602,1537,2042-10-29 14:43:54.165463
Blazer,Male,Fall,Ludhiana,Green,4.047592746744558,96.60885970748865,1710,2039-10-15 14:43:54.165463
Jeans,Female,Winter,Vadodara,Red,3.5272886265566283,101.71053814080906,425,2043-09-11 14:43:54.165463
Jacket,Male,Summer,Nagpur,Green,3.2831449827856267,183.42938524743215,253,2024-06-18 14:43:54.165463
Dress,Male,Fall,Kolkata,Pink,3.3210062558648286,154.47331662701728,265,2037-07-03 14:43:54.165463
Kurta,Male,Summer,Surat,Red,4.733869307891597,101.95624081584133,944,2041-05-21 14:43:54.165463
Shirt,Male,Summer,Bangalore,Red,3.2471561912607774,89.602476300552,510,2032-06-03 14:43:54.165463
Hoodie,Female,Spring,Nashik,Red,3.769388146093137,34.81978451454141,798,2039-12-13 14:43:54.165463
Shorts,Female,Winter,Delhi,Blue,3.668549292578062,54.68766711286502,590,2034-04-15 14:43:54.165463
Socks,Male,Winter,Kolkata,Black,4.73091133347794,11.415707925706535,1161,2046-01-21 14:43:54.165463
Shirt,Male,Summer,Jaipur,Yellow,3.9553870013885835,54.582952665855316,670,2046-01-01 14:43:54.165463
Shorts,Male,Spring,Ludhiana,White,4.992892834696275,25.10379574605122,1043,2036-01-23 14:43:54.165463
Skirt,Female,Summer,Kanpur,Blue,4.474109492606289,32.340308204767986,1820,2040-08-26 14:43:54.165463
Socks,Male,Summer,Agra,Pink,4.701847150808572,9.7494248910415,1114,2025-10-05 14:43:54.165463
Jacket,Male,Summer,Surat,Black,3.19734453205335,76.22802996708938,703,2043-07-19 14:43:54.165463
Dress,Female,Spring,Vadodara,Yellow,3.506204510529792,110.25073206962706,641,2027-09-15 14:43:54.165463
Sweater,Male,Fall,Nagpur,Grey,3.2708923911436565,46.0497894540329,327,2050-09-29 14:43:54.165463
Scarf,Female,Spring,Surat,Blue,3.9272439448011194,19.827470777579652,871,2029-02-07 14:43:54.165463
Scarf,Male,Summer,Ahmedabad,Yellow,4.436574976323819,45.69426444363473,1045,2028-12-04 14:43:54.165463
Kurta,Female,Fall,Thane,Red,3.3381271364060003,141.342417145905,250,2029-06-21 14:43:54.165463
Socks,Male,Summer,Ludhiana,Red,3.260337089139478,19.463243128818647,686,2037-06-13 14:43:54.165463
Lower,Male,Spring,Bangalore,Green,4.229217497560881,47.22009771495648,819,2034-03-21 14:43:54.165463
Blazer,Female,Spring,Pune,Pink,3.460625507526848,206.49313591121518,148,2036-11-08 14:43:54.165463
Kurta,Female,Fall,Chennai,Red,3.958650143507482,131.9363230766892,506,2037-07-19 14:43:54.165463
Shorts,Female,Spring,Vadodara,Blue,3.1022354554554354,46.356882364826575,433,2037-01-04 14:43:54.165463
Jacket,Female,Summer,Visakhapatnam,Yellow,4.36122562413493,99.53646570537937,805,2048-10-08 14:43:54.165463
Lower,Female,Fall,Surat,White,4.082632763284107,26.255479937340965,546,2028-08-08 14:43:54.165463
